tweet_id,retweet_count,favorite_count
730573383004487680,1909,4446
730427201120833536,937,3196
730211855403241472,956,3480
730196704625098752,1700,4429
729854734790754305,1012,3710
729838605770891264,338,1601
729823566028484608,1123,3644
729463711119904772,2083,5310
729113531270991872,287,1737
728986383096946689,736,2876
728760639972315136,1536,4277
728751179681943552,614,2535
728653952833728512,945,3055
728409960103686147,1821,4491
728387165835677696,875,3421
728046963732717569,1082,3924
728035342121635841,1507,4153
728015554473250816,990,3777
727685679342333952,573,2722
727644517743104000,1584,5372
727524757080539137,1080,4101
727314416056803329,670,3060
727286334147182592,744,2821
727175381690781696,1240,3585
727155742655025152,1198,3320
726935089318363137,2199,6280
726887082820554753,1365,3528
726828223124897792,912,3300
726224900189511680,1042,4076
725842289046749185,2410,6516
725786712245440512,1241,3843
725729321944506368,1605,4787
725458796924002305,554,1299
724983749226668032,1166,3437
724771698126512129,567,2149
724405726123311104,1509,4861
724049859469295616,1616,3971
724046343203856385,512,2453
724004602748780546,1388,3826
723912936180330496,1124,3583
723688335806480385,2637,7030
723673163800948736,813,2784
723179728551723008,1687,4853
722974582966214656,1430,3758
722613351520608256,1492,4575
721503162398597120,1644,4218
721001180231503872,551,2339
720785406564900865,698,2854
720775346191278080,564,2251
720415127506415616,1356,3782
720389942216527872,2258,5855
720340705894408192,873,2618
720059472081784833,1018,3547
720043174954147842,1814,4563
719991154352222208,1590,4475
719704490224398336,1293,4170
719551379208073216,1708,4643
719367763014393856,686,2598
719339463458033665,1118,4087
719332531645071360,855,3178
718971898235854848,984,3201
718939241951195136,1580,4797
718631497683582976,7213,17308
718613305783398402,427,2252
718540630683709445,920,2246
718460005985447936,473,2502
718454725339934721,1375,4505
718246886998687744,446,1759
718234618122661888,912,3559
717841801130979328,542,2270
717790033953034240,985,2632
717537687239008257,1657,5304
717428917016076293,406,1476
717421804990701568,756,2887
717047459982213120,1733,5792
717009362452090881,867,2974
716802964044845056,1048,3956
716791146589110272,1457,7740
716730379797970944,396,1132
716447146686459905,5303,11973
716439118184652801,189,2194
716285507865542656,964,2551
716080869887381504,1705,6238
715928423106027520,793,2927
715758151270801409,1283,3408
715733265223708672,1525,4274
715704790270025728,512,2556
715696743237730304,1163,3610
715680795826982913,1442,3961
715360349751484417,1408,5027
715342466308784130,621,2789
715220193576927233,587,2208
715200624753819648,1682,4746
715009755312439296,1104,3818
714982300363173890,931,3424
714962719905021952,3832,6739
714957620017307648,1277,3809
714631576617938945,896,3015
714606013974974464,829,3340
714485234495041536,1006,2450
714258258790387713,667,2812
714251586676113411,758,3023
714214115368108032,797,2109
714141408463036416,1278,4002
713919462244790272,720,3038
713909862279876608,484,1746
713900603437621249,661,2612
713761197720473600,1239,4454
713411074226274305,1184,4088
713177543487135744,2586,6638
713175907180089344,1330,4077
712809025985978368,6074,17514
712717840512598017,4505,11302
712668654853337088,1097,3817
712438159032893441,1416,4901
712309440758808576,24,223
712097430750289920,932,3454
712092745624633345,812,2705
712085617388212225,434,3012
712065007010385924,568,2073
711998809858043904,121,0
711968124745228288,2090,7407
711743778164514816,906,2616
711732680602345472,3689,8063
711694788429553666,16590,30208
711652651650457602,819,3539
711363825979756544,1017,3321
711306686208872448,677,3040
711008018775851008,559,2739
710997087345876993,1259,4211
710844581445812225,610,2351
710833117892898816,476,2465
710658690886586372,512,2132
710609963652087808,2154,4422
710588934686908417,1696,4165
710296729921429505,669,2197
710283270106132480,480,1992
710272297844797440,1138,4138
710269109699739648,1013,2194
710153181850935296,808,2677
710140971284037632,800,2515
710117014656950272,1778,5017
709918798883774466,993,3222
709901256215666688,92,608
709852847387627521,1089,3231
709566166965075968,1072,3252
709556954897764353,974,3022
709519240576036864,219,1384
709449600415961088,517,2022
709409458133323776,617,2425
709225125749587968,521,2202
709207347839836162,5171,11404
709198395643068416,589,2261
709179584944730112,608,1852
709158332880297985,365,1873
709042156699303936,1477,4320
708853462201716736,592,1668
708845821941387268,802,2738
708834316713893888,449,1549
708810915978854401,6242,15195
708738143638450176,739,2536
708711088997666817,638,2329
708479650088034305,617,2337
708469915515297792,729,2850
708400866336894977,9052,14655
708356463048204288,1199,3302
708349470027751425,676,2185
708149363256774660,1412,3986
708130923141795840,784,3094
708119489313951744,896,2476
708109389455101952,501,1799
708026248782585858,1749,4063
707995814724026368,1013,2859
707983188426153984,2,45
707969809498152960,867,2485
707776935007539200,871,3010
707741517457260545,555,2291
707738799544082433,2199,3731
707693576495472641,915,3117
707629649552134146,783,2352
707610948723478529,5712,15577
707420581654872064,632,2070
707411934438625280,543,2117
707387676719185920,1146,3215
707377100785885184,975,3010
707315916783140866,577,2284
707297311098011648,708,2581
707059547140169728,619,2399
707038192327901184,715,2012
707021089608753152,1219,3721
707014260413456384,538,2108
706904523814649856,7105,13408
706901761596989440,522,1878
706681918348251136,890,3020
706644897839910912,982,2339
706593038911545345,581,1982
706538006853918722,1287,3184
706516534877929472,929,2869
706346369204748288,842,3166
706310011488698368,7122,19494
706291001778950144,435,1563
706265994973601792,848,2514
706169069255446529,2001,3578
706166467411222528,1447,4712
706153300320784384,343,1354
705975130514706432,662,2857
705970349788291072,795,2915
705898680587526145,494,2180
705786532653883392,466,1792
705591895322394625,1026,2905
705475953783398401,823,2736
705442520700944385,1457,4059
705428427625635840,1517,3506
705239209544720384,676,2769
705223444686888960,712,2370
705102439679201280,472,1960
705066031337840642,556,2007
704871453724954624,1013,3958
704859558691414016,476,2070
704847917308362754,1364,4689
704819833553219584,896,2439
704761120771465216,2620,6124
704499785726889984,902,2654
704491224099647488,71,688
704480331685040129,979,3145
704364645503647744,3225,7318
704347321748819968,312,1442
704134088924532736,412,1382
704113298707505153,519,1712
704054845121142784,840,2687
703774238772166656,404,1702
703769065844768768,1020,3006
703631701117943808,600,2356
703611486317502464,1380,3538
703425003149250560,1218,3493
703407252292673536,623,2251
703382836347330562,1027,3215
703356393781329922,344,1762
703268521220972544,494,1823
703079050210877440,2797,6799
703041949650034688,11294,24294
702932127499816960,650,2364
702899151802126337,411,1480
702684942141153280,962,2975
702671118226825216,506,2019
702598099714314240,3128,11307
702539513671897089,865,2637
702332542343577600,1387,2925
702321140488925184,947,3020
702276748847800320,694,2277
702217446468493312,1222,4385
701981390485725185,888,3158
701952816642965504,928,3533
701889187134500865,1254,3240
701805642395348998,1505,3112
701601587219795968,416,1924
701570477911896070,839,2572
701545186879471618,549,2447
701214700881756160,4627,11259
700890391244103680,510,2038
700864154249383937,556,2393
700847567345688576,449,2268
700796979434098688,855,2252
700747788515020802,8415,20981
700518061187723268,721,2390
700505138482569216,521,2100
700462010979500032,1624,3783
700167517596164096,653,2426
700151421916807169,608,2050
700143752053182464,2430,6908
700062718104104960,611,2445
700029284593901568,529,1911
700002074055016451,1198,3024
699801817392291840,848,2771
699788877217865730,469,2057
699779630832685056,1107,2500
699775878809702401,538,1802
699691744225525762,4152,9433
699446877801091073,2398,5496
699434518667751424,465,2025
699423671849451520,288,1250
699413908797464576,569,1926
699370870310113280,391,1751
699323444782047232,783,2893
699088579889332224,562,2082
699079609774645248,571,2256
699072405256409088,1076,2711
699060279947165696,1618,3427
699036661657767936,1088,2397
698989035503689728,876,3073
698953797952008193,826,2478
698907974262222848,551,2336
698710712454139905,616,2264
698703483621523456,335,1317
698635131305795584,312,1199
698549713696649216,558,2154
698355670425473025,394,1702
698342080612007937,870,2071
698262614669991936,1794,4391
698195409219559425,5440,15485
698178924120031232,674,2588
697995514407682048,305,1408
697990423684476929,1168,3013
697943111201378304,614,2192
697881462549430272,1054,2782
697630435728322560,497,1597
697616773278015490,921,2887
697596423848730625,1133,2768
697575480820686848,452,1882
697516214579523584,991,1874
697482927769255936,599,2232
697463031882764288,1268,3160
697270446429966336,1713,4339
697259378236399616,901,3038
697255105972801536,1053,2839
697242256848379904,616,2322
696900204696625153,936,2910
696894894812565505,615,2162
696886256886657024,1628,4436
696877980375769088,637,2254
696754882863349760,328,1371
696744641916489729,834,1887
696713835009417216,584,2174
696518437233913856,1563,3631
696490539101908992,127,1135
696488710901260288,924,2304
696405997980676096,1051,2925
696100768806522880,584,1774
695816827381944320,1053,2755
695794761660297217,706,2912
695767669421768709,665,1707
695629776980148225,1890,4193
695446424020918272,1651,4086
695409464418041856,3238,7981
695314793360662529,1297,3330
695095422348574720,550,2452
695074328191332352,991,2608
695064344191721472,528,1473
695051054296211456,716,2430
694925794720792577,817,2490
694905863685980160,833,2531
694669722378485760,13059,32961
694356675654983680,251,1386
694352839993344000,540,1876
694342028726001664,432,1461
694329668942569472,449,1817
694206574471057408,1850,3812
694183373896572928,842,2706
694001791655137281,924,3133
693993230313091072,358,1731
693942351086120961,328,1620
693647888581312512,517,2476
693644216740769793,115,1267
693642232151285760,376,2347
693629975228977152,719,2258
693622659251335168,337,1418
693590843962331137,1778,4653
693582294167244802,223,1516
693486665285931008,565,1627
693280720173801472,1122,3082
693267061318012928,731,2199
693262851218264065,452,2040
693231807727280129,670,2657
693155686491000832,2890,7258
693109034023534592,549,1564
693095443459342336,404,1699
692919143163629568,696,2493
692905862751522816,790,2236
692901601640583168,536,1618
692894228850999298,714,2083
692828166163931137,795,2654
692752401762250755,3294,6275
692568918515392513,1392,4025
692535307825213440,1232,2903
692530551048294401,368,1699
692423280028966913,197,1370
692417313023332352,3132,8649
692187005137076224,744,2330
692158366030913536,718,1971
692142790915014657,354,1508
692041934689402880,1130,3115
692017291282812928,869,2672
691820333922455552,1489,3642
691793053716221953,3822,7475
691756958957883396,884,2595
691675652215414786,459,1795
691483041324204033,500,2194
691459709405118465,1020,3722
691444869282295808,751,2435
691416866452082688,6901,17816
691321916024623104,599,2381
691096613310316544,792,2757
691090071332753408,305,1603
690989312272396288,2610,5446
690959652130045952,1112,3308
690938899477221376,1747,3767
690932576555528194,906,3025
690735892932222976,1150,3493
690728923253055490,465,1998
690690673629138944,746,2146
690649993829576704,248,1200
690607260360429569,14,279
690597161306841088,546,1784
690400367696297985,406,1740
690374419777196032,760,2968
690360449368465409,792,2442
690348396616552449,461,1367
690248561355657216,370,1537
690021994562220032,922,2581
690015576308211712,659,2301
690005060500217858,1534,3384
689999384604450816,329,1304
689993469801164801,406,1349
689977555533848577,409,1264
689905486972461056,621,2256
689877686181715968,1042,2799
689835978131935233,688,2018
689661964914655233,850,2991
689659372465688576,3465,9513
689623661272240129,580,2034
689599056876867584,5012,10743
689557536375177216,404,1894
689517482558820352,1294,3120
689289219123089408,846,2071
689283819090870273,1004,3014
689280876073582592,638,1823
689275259254616065,225,1051
689255633275777024,972,2348
689154315265683456,897,2850
689143371370250240,454,1862
688916208532455424,772,2492
688908934925697024,708,1939
688898160958271489,709,1923
688894073864884227,620,2057
688828561667567616,321,1274
688804835492233216,170,886
688789766343622656,603,2052
688547210804498433,626,2390
688519176466644993,656,2147
688385280030670848,4074,8528
688211956440801280,751,2074
688179443353796608,526,1976
688116655151435777,697,2609
688064179421470721,322,1594
687841446767013888,2249,5007
687826841265172480,1009,2518
687818504314159109,862,2281
687807801670897665,657,2196
687732144991551489,594,1615
687704180304273409,763,2241
687664829264453632,469,1798
687494652870668288,527,1755
687480748861947905,221,1471
687476254459715584,481,1824
687460506001633280,491,1904
687399393394311168,551,1742
687317306314240000,8333,18614
687312378585812992,1726,3999
687127927494963200,2049,4968
687124485711986689,461,2020
687109925361856513,2226,5350
687102708889812993,870,2168
687096057537363968,551,2072
686947101016735744,2899,7963
686760001961103360,1256,3238
686749460672679938,1316,3200
686730991906516992,1088,3800
686683045143953408,729,2608
686618349602762752,1237,3408
686606069955735556,490,1750
686394059078897668,631,1591
686386521809772549,791,3004
686377065986265092,514,2042
686358356425093120,599,1993
686286779679375361,1521,3712
686050296934563840,665,2064
686035780142297088,104,1063
686034024800862208,1037,2843
686007916130873345,363,2277
686003207160610816,563,1676
685973236358713344,477,1935
685943807276412928,533,1497
685906723014619143,2584,6884
685681090388975616,110,1884
685667379192414208,508,2180
685663452032069632,1330,2971
685641971164143616,695,2688
685547936038666240,14088,30307
685532292383666176,1044,2801
685325112850124800,3576,8671
685321586178670592,578,2437
685315239903100929,944,3030
685307451701334016,395,1923
685268753634967552,1071,2832
685198997565345792,588,2136
685169283572338688,1273,3778
684969860808454144,326,2217
684959798585110529,2807,6284
684940049151070208,944,2961
684926975086034944,417,3214
684914660081053696,1320,3216
684902183876321280,463,1717
684880619965411328,724,1922
684830982659280897,19634,32275
684800227459624960,901,2511
684594889858887680,3163,8161
684588130326986752,1274,3807
684567543613382656,1101,2754
684538444857667585,854,2433
684481074559381504,1069,3562
684460069371654144,503,1810
684241637099323392,2944,7470
684225744407494656,183,1142
684222868335505415,1240,3512
684200372118904832,945,1977
684195085588783105,455,1757
684188786104872960,1046,3214
684177701129875456,592,1863
684147889187209216,1368,2736
684122891630342144,425,1861
684097758874210310,1296,3780
683857920510050305,1020,3511
683852578183077888,315,1789
683849932751646720,851,2408
683834909291606017,1019,2404
683828599284170753,970,2582
683773439333797890,1218,3064
683742671509258241,2995,5964
683515932363329536,2609,6781
683498322573824003,872,2927
683481228088049664,901,2438
683462770029932544,620,2240
683449695444799489,1455,3570
683391852557561860,2172,7036
683357973142474752,822,2663
683142553609318400,933,2639
683111407806746624,816,3135
683098815881154561,588,1993
683078886620553216,517,1851
683030066213818368,667,1995
682962037429899265,14839,33685
682808988178739200,154,1622
682788441537560576,1016,2276
682750546109968385,398,1398
682697186228989953,333,1208
682662431982772225,987,2809
682638830361513985,534,1905
682429480204398592,1044,3172
682406705142087680,1584,6951
682393905736888321,595,2067
682389078323662849,423,1535
682303737705140231,883,2813
682259524040966145,1077,3798
682242692827447297,1036,2965
682088079302213632,8849,16731
682059653698686977,1526,4529
682047327939461121,847,2952
682032003584274432,1789,6037
682003177596559360,1365,2853
681981167097122816,916,2590
681891461017812993,744,2269
681694085539872773,3681,11785
681679526984871937,399,1629
681654059175129088,819,2413
681610798867845120,416,1726
681579835668455424,1174,3246
681523177663676416,5192,13137
681340665377193984,246,1519
681339448655802368,3693,8544
681320187870711809,671,2402
681302363064414209,1619,3586
681297372102656000,853,2956
681281657291280384,993,2958
681261549936340994,235,1333
681242418453299201,469,1358
681231109724700672,437,2234
681193455364796417,1329,3404
680970795137544192,583,2201
680959110691590145,1817,4203
680940246314430465,935,2916
680934982542561280,391,1908
680913438424612864,562,2206
680889648562991104,323,1605
680836378243002368,1183,3177
680805554198020098,607,1969
680801747103793152,739,2181
680798457301471234,937,2598
680609293079592961,624,2408
680583894916304897,1186,3294
680497766108381184,1729,3881
680494726643068929,438,1571
680473011644985345,669,2339
680440374763077632,440,1321
680221482581123072,260,1355
680206703334408192,1042,2581
680191257256136705,441,1974
680176173301628928,1391,3546
680161097740095489,669,2130
680145970311643136,1557,3309
680130881361686529,854,2108
680115823365742593,822,2491
680100725817409536,1245,3297
680085611152338944,8124,11707
680070545539371008,771,2381
679877062409191424,576,1788
679872969355714560,595,2009
679862121895714818,554,2245
679854723806179328,1099,2605
679844490799091713,687,2186
679828447187857408,12546,33036
679777920601223168,996,2853
679736210798047232,714,1909
679729593985699840,747,1991
679722016581222400,425,1536
679530280114372609,1879,4355
679527802031484928,649,2414
679511351870550016,1143,3064
679503373272485890,1331,2902
679475951516934144,578,1915
679462823135686656,16944,29312
679405845277462528,1073,2156
679158373988876288,7218,19364
679148763231985668,920,2549
679132435750195208,1034,2697
679111216690831360,2306,5418
679062614270468097,7185,15452
679047485189439488,585,2055
679001094530465792,1093,2592
678991772295516161,1015,2066
678969228704284672,408,1498
678800283649069056,817,2355
678798276842360832,1027,3152
678774928607469569,819,2569
678767140346941444,1222,3213
678764513869611008,413,1479
678755239630127104,2920,6458
678740035362037760,1485,3383
678708137298427904,2178,5113
678675843183484930,1315,2595
678643457146150913,359,1872
678446151570427904,1372,3648
678424312106393600,2266,4988
678410210315247616,1607,3814
678399652199309312,28475,73202
678396796259975168,373,1447
678389028614488064,380,1711
678380236862578688,822,2229
678341075375947776,472,1569
678334497360859136,223,1180
678278586130948096,5479,10388
678255464182861824,327,1445
678023323247357953,340,1739
678021115718029313,5609,12337
677961670166224897,1521,3124
677918531514703872,364,1217
677895101218201600,1839,4385
677716515794329600,875,2779
677700003327029250,1286,3108
677698403548192770,286,1115
677687604918272002,754,2251
677673981332312066,1346,3030
677662372920729601,841,1773
677644091929329666,725,1710
677573743309385728,598,1934
677565715327688705,410,1187
677557565589463040,1014,2214
677547928504967168,3286,6307
677530072887205888,204,965
677335745548390400,1545,2754
677334615166730240,251,1225
677331501395156992,207,987
677328882937298944,1340,3324
677314812125323265,470,1496
677301033169788928,354,1109
677269281705472000,634,1794
677228873407442944,1462,3197
677187300187611136,809,2481
676975532580409345,949,2520
676957860086095872,719,2022
676949632774234114,348,1183
676948236477857792,772,1952
676946864479084545,326,1576
676942428000112642,665,1868
676936541936185344,4418,11585
676916996760600576,1611,2689
676897532954456065,648,2052
676864501615042560,623,1887
676821958043033607,13736,20652
676819651066732545,601,1654
676811746707918848,379,1301
676776431406465024,1800,4507
676617503762681856,854,2616
676613908052996102,176,981
676606785097199616,386,1718
676603393314578432,339,1035
676593408224403456,1885,4122
676590572941893632,110,837
676588346097852417,698,2073
676582956622721024,251,1073
676575501977128964,985,2324
676533798876651520,488,1697
676496375194980353,471,1372
676470639084101634,4169,10552
676440007570247681,588,1559
676430933382295552,302,1261
676263575653122048,483,1890
676237365392908289,250,1091
676219687039057920,27671,70677
676215927814406144,516,1571
676191832485810177,915,2052
676146341966438401,584,1749
676121918416756736,1024,1960
676101918813499392,1048,2575
676098748976615425,1246,2669
676089483918516224,390,1181
675898130735476737,506,1447
675891555769696257,761,1923
675888385639251968,839,2109
675878199931371520,1237,3780
675870721063669760,497,1465
675853064436391936,1132,2417
675849018447167488,123,864
675845657354215424,776,2045
675822767435051008,474,1387
675820929667219457,206,958
675798442703122432,3039,9293
675781562965868544,418,1455
675740360753160193,295,1058
675710890956750848,717,1685
675707330206547968,597,1785
675706639471788032,85,582
675534494439489536,361,1661
675531475945709568,329,1063
675522403582218240,249,940
675517828909424640,407,1147
675501075957489664,5204,15524
675497103322386432,1131,2820
675489971617296384,526,1149
675483430902214656,853,1661
675432746517426176,501,1361
675372240448454658,452,1524
675362609739206656,192,941
675354435921575936,14861,29388
675349384339542016,1998,3521
675334060156301312,1127,2481
675166823650848770,1382,3168
675153376133427200,2258,5582
675149409102012420,1496,3348
675147105808306176,197,843
675146535592706048,255,1053
675145476954566656,779,1912
675135153782571009,411,1164
675113801096802304,686,1735
675111688094527488,213,869
675109292475830276,996,2514
675047298674663426,275,929
675015141583413248,1034,2409
675006312288268288,200,879
675003128568291329,406,1390
674999807681908736,952,1993
674805413498527744,315,761
674800520222154752,747,2689
674793399141146624,950,2217
674790488185167872,216,982
674788554665512960,181,718
674781762103414784,1043,1801
674774481756377088,407,985
674767892831932416,689,1626
674764817387900928,200,699
674754018082705410,382,1229
674752233200820224,399,1309
674743008475090944,465,1259
674742531037511680,44,432
674739953134403584,326,968
674737130913071104,80,581
674690135443775488,411,1024
674670581682434048,565,1448
674664755118911488,205,810
674646392044941312,429,1279
674644256330530816,241,925
674638615994089473,509,1515
674632714662858753,501,1339
674606911342424069,86,841
674468880899788800,1774,5549
674447403907457024,314,953
674436901579923456,344,988
674422304705744896,464,1280
674416750885273600,115,612
674410619106390016,400,1067
674394782723014656,487,1333
674372068062928900,280,769
674330906434379776,65,505
674318007229923329,449,1252
674307341513269249,6018,10115
674291837063053312,5130,13151
674271431610523648,644,1393
674269164442398721,202,824
674265582246694913,727,1457
674262580978937856,382,1176
674255168825880576,464,1299
674082852460433408,144,680
674075285688614912,245,886
674063288070742018,1905,5714
674053186244734976,1126,2942
674051556661161984,431,1292
674045139690631169,564,1266
674042553264685056,109,634
674038233588723717,366,974
674036086168010753,180,756
674024893172875264,1084,1584
674019345211760640,264,1011
674014384960745472,559,1386
674008982932058114,299,1083
673956914389192708,835,1747
673919437611909120,325,1057
673906403526995968,1428,2837
673887867907739649,220,838
673716320723169284,669,2779
673715861853720576,1806,3154
673711475735838725,264,937
673709992831262724,236,749
673708611235921920,253,950
673707060090052608,346,983
673705679337693185,358,1123
673700254269775872,500,1280
673697980713705472,1691,3502
673689733134946305,569,1533
673688752737402881,438,1123
673686845050527744,377,1275
673680198160809984,414,1227
673662677122719744,326,1122
673656262056419329,198,650
673636718965334016,307,990
673612854080196609,630,1422
673583129559498752,313,1061
673580926094458881,238,736
673576835670777856,486,1226
673363615379013632,266,928
673359818736984064,592,1287
673355879178194945,491,1339
673352124999274496,471,1491
673350198937153538,184,683
673345638550134785,1098,2225
673343217010679808,234,853
673342308415348736,492,1129
673320132811366400,6869,11929
673317986296586240,216,781
673295268553605120,2743,6711
673270968295534593,312,953
673240798075449344,614,1275
673213039743795200,724,1966
673148804208660480,547,1486
672997845381865473,629,1753
672995267319328768,251,844
672988786805112832,253,870
672984142909456390,470,1112
672980819271634944,888,1622
672975131468300288,775,1497
672970152493887488,302,835
672968025906282496,469,1180
672964561327235073,557,1258
672902681409806336,422,1229
672898206762672129,363,788
672884426393653248,725,1365
672877615439593473,301,907
672834301050937345,502,1151
672828477930868736,417,1109
672640509974827008,270,872
672622327801233409,419,1145
672614745925664768,510,1085
672609152938721280,338,968
672604026190569472,335,966
672594978741354496,529,1178
672591762242805761,284,837
672591271085670400,157,640
672538107540070400,316,898
672523490734551040,146,552
672488522314567680,371,991
672482722825261057,518,988
672481316919734272,110,639
672475084225949696,606,1291
672466075045466113,447,1192
672272411274932228,2923,5698
672267570918129665,535,1312
672264251789176834,285,1011
672256522047614977,1324,2504
672254177670729728,647,1273
672248013293752320,520,1528
672245253877968896,131,607
672239279297454080,275,804
672231046314901505,876,1618
672222792075620352,176,700
672205392827572224,1005,1985
672169685991993344,318,910
672160042234327040,304,765
672139350159835138,593,1542
672125275208069120,986,2115
672095186491711488,328,873
672082170312290304,318,836
672068090318987265,439,1132
671896809300709376,3667,7595
671891728106971137,479,1169
671882082306625538,1205,3096
671879137494245376,570,1245
671874878652489728,478,1104
671866342182637568,418,992
671855973984772097,371,791
671789708968640512,2992,6298
671768281401958400,434,1048
671763349865160704,772,1492
671744970634719232,661,1204
671743150407421952,200,674
671735591348891648,652,1283
671729906628341761,3792,7476
671561002136281088,6303,11368
671550332464455680,183,808
671547767500775424,496,1202
671544874165002241,888,1725
671542985629241344,483,965
671538301157904385,334,837
671536543010570240,343,1035
671533943490011136,493,894
671528761649688577,214,735
671520732782923777,454,1217
671518598289059840,252,829
671511350426865664,605,1423
671504605491109889,3114,6225
671497587707535361,387,824
671488513339211776,412,884
671486386088865792,172,507
671485057807351808,195,678
671390180817915904,651,1281
671362598324076544,257,973
671357843010908160,133,351
671355857343524864,104,420
671347597085433856,369,834
671186162933985280,176,639
671182547775299584,283,978
671166507850801152,301,778
671163268581498880,965,1455
671159727754231808,68,313
671154572044468225,186,623
671151324042559489,126,587
671147085991960577,191,582
671141549288370177,569,1021
671138694582165504,340,821
671134062904504320,162,653
671122204919246848,2181,3080
671115716440031232,669,1212
671109016219725825,377,1003
670995969505435648,241,967
670842764863651840,7558,22013
670840546554966016,165,522
670838202509447168,598,979
670833812859932673,109,381
670832455012716544,184,645
670826280409919488,3496,4854
670823764196741120,159,674
670822709593571328,83,542
670815497391357952,1313,2773
670811965569282048,230,983
670807719151067136,425,1051
670804601705242624,815,1736
670803562457407488,77,302
670797304698376195,203,658
670792680469889025,237,732
670789397210615808,210,582
670786190031921152,168,526
670783437142401025,330,721
670782429121134593,654,1346
670780561024270336,249,698
670778058496974848,62,297
670764103623966721,371,957
670755717859713024,87,391
670733412878163972,446,848
670727704916926465,312,736
670717338665226240,416,1051
670704688707301377,318,686
670691627984359425,208,517
670679630144274432,240,662
670676092097810432,35,214
670668383499735048,4304,9438
670474236058800128,632,1333
670468609693655041,77,313
670465786746662913,467,852
670452855871037440,174,489
670449342516494336,567,1073
670444955656130560,1738,6046
670442337873600512,175,579
670435821946826752,434,938
670434127938719744,560,1255
670433248821026816,100,294
670428280563085312,521,1228
670427002554466305,141,462
670421925039075328,549,1140
670420569653809152,265,538
670417414769758208,280,500
670411370698022913,766,1791
670408998013820928,187,482
670403879788544000,128,375
670385711116361728,173,489
670374371102445568,236,668
670361874861563904,55,288
670338931251150849,96,373
670319130621435904,1065,3464
670303360680108032,107,382
670290420111441920,249,622
670093938074779648,276,907
670086499208155136,217,620
670079681849372674,1055,1953
670073503555706880,677,1384
670069087419133954,205,550
670061506722140161,289,664
670055038660800512,279,592
670046952931721218,151,575
670040295598354432,96,657
670037189829525505,240,527
670003130994700288,77,295
669993076832759809,70,283
669972011175813120,133,393
669970042633789440,43,271
669942763794931712,131,444
669926384437997569,81,338
669923323644657664,50,202
669753178989142016,340,705
669749430875258880,55,226
669684865554620416,74,445
669683899023405056,93,338
669682095984410625,115,311
669680153564442624,241,584
669661792646373376,365,714
669625907762618368,1561,3109
669603084620980224,316,841
669597912108789760,131,446
669583744538451968,800,1314
669573570759163904,120,388
669571471778410496,877,1404
669567591774625800,45,202
669564461267722241,104,335
669393256313184256,62,312
669375718304980992,626,1172
669371483794317312,148,435
669367896104181761,129,404
669363888236994561,200,556
669359674819481600,103,329
669354382627049472,1090,2378
669353438988365824,225,562
669351434509529089,153,376
669328503091937280,364,903
669327207240699904,101,496
669324657376567296,182,437
669216679721873412,346,1053
669214165781868544,135,384
669203728096960512,406,885
669037058363662336,264,570
669015743032369152,323,649
669006782128353280,209,509
669000397445533696,5502,18640
668994913074286592,188,390
668992363537309700,292,657
668989615043424256,288,593
668988183816871936,389,796
668986018524233728,140,477
668981893510119424,258,478
668979806671884288,292,700
668975677807423489,495,1151
668967877119254528,18,127
668960084974809088,209,618
668955713004314625,63,241
668932921458302977,50,227
668902994700836864,87,275
668892474547511297,126,354
668872652652679168,267,474
668852170888998912,139,409
668826086256599040,112,381
668815180734689280,225,491
668779399630725120,325,627
668655139528511488,187,468
668645506898350081,457,772
668643542311546881,446,779
668641109086707712,465,942
668636665813057536,435,915
668633411083464705,1376,2454
668631377374486528,280,616
668627278264475648,97,281
668625577880875008,112,328
668623201287675904,653,1242
668620235289837568,35,181
668614819948453888,272,542
668587383441514497,918,1469
668567822092664832,46,206
668544745690562560,197,451
668542336805281792,181,402
668537837512433665,61,226
668528771708952576,189,402
668507509523615744,87,277
668496999348633600,114,358
668484198282485761,207,371
668480044826800133,127,394
668466899341221888,439,766
668297328638447616,255,555
668291999406125056,28,213
668286279830867968,116,434
668274247790391296,196,719
668268907921326080,206,482
668256321989451776,516,1146
668248472370458624,406,838
668237644992782336,2412,5428
668226093875376128,85,246
668221241640230912,168,450
668204964695683073,171,487
668190681446379520,171,576
668171859951755264,162,424
668154635664932864,272,437
668142349051129856,239,508
668113020489474048,207,580
667937095915278337,690,1112
667924896115245057,95,263
667915453470232577,46,184
667911425562669056,245,429
667902449697558528,334,755
667886921285246976,906,1644
667885044254572545,398,728
667878741721415682,101,348
667873844930215936,338,548
667866724293877760,898,2706
667861340749471744,69,222
667832474953625600,54,254
667806454573760512,417,926
667801013445750784,81,282
667793409583771648,286,606
667782464991965184,210,363
667773195014021121,44,204
667766675769573376,185,372
667728196545200128,126,324
667724302356258817,268,423
667550904950915073,28,0
667550882905632768,25,0
667549055577362432,1944,5091
667546741521195010,106,303
667544320556335104,456,760
667538891197542400,58,174
667534815156183040,443,715
667530908589760512,206,410
667524857454854144,964,1495
667517642048163840,165,332
667509364010450944,1857,6041
667502640335572993,193,485
667495797102141441,231,456
667491009379606528,189,456
667470559035432960,85,225
667455448082227200,53,171
667453023279554560,73,279
667443425659232256,486,681
667437278097252352,197,396
667435689202614272,76,266
667405339315146752,196,409
667393430834667520,50,168
667369227918143488,144,328
667211855547486208,209,426
667200525029539841,227,544
